 Date__(UT)__HR:MN     RA             DEC    APmag   S-brt             delta      deldot     S-O-T /r     S-T-O  399_ins_LT  Sky_motion  Sky_mot_PA  RelVel-ANG  Lun_Sky_Brt  sky_SNR
 2023-Jul-25 23:06     192.10580   2.89540    8.775   6.823  2.84757014136402  21.2817909   67.7625 /T   20.8904    0.000000   0.8612972   122.50771   35.671066         n.a.     n.a.
 2023-Jul-25 23:09     192.10640   2.89502    8.775   6.823  2.84759574853154  21.2816219   67.7612 /T   20.8902    0.000000   0.8613073   122.50736   35.670289         n.a.     n.a.
 2023-Jul-25 23:12     192.10701   2.89463    8.775   6.823  2.84762135549573  21.2814529   67.7600 /T   20.8899    0.000000   0.8613173   122.50701   35.669513         n.a.     n.a.
 2023-Jul-25 23:15     192.10761   2.89424    8.775   6.823  2.84764696225655  21.2812839   67.7587 /T   20.8897    0.000000   0.8613274   122.50666   35.668736         n.a.     n.a.
 2023-Jul-25 23:18     192.10822   2.89386    8.775   6.823  2.84767256881404  21.2811149   67.7574 /T   20.8895    0.000000   0.8613374   122.50631   35.667960         n.a.     n.a.
 2023-Jul-25 23:21     192.10883   2.89347    8.776   6.823  2.84769817516813  21.2809459   67.7562 /T   20.8893    0.000000   0.8613475   122.50596   35.667184         n.a.     n.a.
 2023-Jul-25 23:24     192.10943   2.89309    8.776   6.823  2.84772378131886  21.2807769   67.7549 /T   20.8891    0.000000   0.8613575   122.50561   35.666407         n.a.     n.a.
 2023-Jul-25 23:27     192.11004   2.89270    8.776   6.823  2.84774938726618  21.2806078   67.7536 /T   20.8889    0.000000   0.8613676   122.50527   35.665631         n.a.     n.a.
 2023-Jul-25 23:30     192.11064   2.89231    8.776   6.823  2.84777499301011  21.2804388   67.7523 /T   20.8887    0.000000   0.8613776   122.50492   35.664854         n.a.     n.a.
 2023-Jul-25 23:33     192.11125   2.89193    8.776   6.823  2.84780059855063  21.2802697   67.7511 /T   20.8884    0.000000   0.8613877   122.50457   35.664078         n.a.     n.a.
 2023-Jul-25 23:36     192.11186   2.89154    8.776   6.823  2.84782620388770  21.2801007   67.7498 /T   20.8882    0.000000   0.8613977   122.50422   35.663302         n.a.     n.a.
 2023-Jul-25 23:39     192.11246   2.89116    8.776   6.823  2.84785180902137  21.2799316   67.7485 /T   20.8880    0.000000   0.8614078   122.50387   35.662525         n.a.     n.a.
 2023-Jul-25 23:42     192.11307   2.89077    8.776   6.823  2.84787741395157  21.2797625   67.7473 /T   20.8878    0.000000   0.8614178   122.50352   35.661749         n.a.     n.a.
 2023-Jul-25 23:45     192.11367   2.89038    8.776   6.823  2.84790301867832  21.2795934   67.7460 /T   20.8876    0.000000   0.8614279   122.50317   35.660973         n.a.     n.a.
 2023-Jul-25 23:48     192.11428   2.89000    8.776   6.823  2.84792862320160  21.2794243   67.7447 /T   20.8874    0.000000   0.8614379   122.50282   35.660197         n.a.     n.a.
 2023-Jul-25 23:51     192.11489   2.88961    8.776   6.823  2.84795422752142  21.2792552   67.7435 /T   20.8872    0.000000   0.8614479   122.50247   35.659420         n.a.     n.a.
 2023-Jul-25 23:54     192.11549   2.88923    8.776   6.823  2.84797983163774  21.2790861   67.7422 /T   20.8869    0.000000   0.8614580   122.50212   35.658644         n.a.     n.a.
 2023-Jul-25 23:57     192.11610   2.88884    8.776   6.823  2.84800543555057  21.2789170   67.7409 /T   20.8867    0.000000   0.8614680   122.50177   35.657868         n.a.     n.a.
